pos	3pG>A
1	0.0124917596042191
2	0.0166180508574819
3	0.0147201607053178
4	0.0147097211719337
5	0.0152306675875879
6	0.0204288668992746
7	0.0214450128110107
8	0.0203614685352863
9	0.021059806808112
10	0.0214774696906306
11	0.0208860307471747
12	0.0207763316751427
13	0.0210811894103139
14	0.0213031662858692
15	0.0212473343368253
16	0.0217478895452682
17	0.021467109129553
18	0.0215178035079064
19	0.021235764911384
20	0.0220804812785603
21	0.0223292786811593
22	0.0222109564191615
23	0.0223242213396668
24	0.022388892958144
25	0.0222696685925625
