pos	5pC>T
1	0.00932766122519533
2	0.0167939302795373
3	0.0137557614085209
4	0.0141025369188722
5	0.0144833681773533
6	0.0200113457521587
7	0.0222620242476031
8	0.0201578494645722
9	0.0209638742845567
10	0.0219460214803013
11	0.0196137476093493
12	0.020079915179582
13	0.0206866814014662
14	0.0210782542812558
15	0.0210284136181787
16	0.02154050899807
17	0.021300397888413
18	0.0212706788287465
19	0.0212600405618088
20	0.0217445769727977
21	0.0221298367289854
22	0.022315206666726
23	0.0221668270872332
24	0.0223719880723129
25	0.0223330616592217
