pos	5pC>T
1	0.00929893583524226
2	0.0170139220646553
3	0.0134195777168794
4	0.0141756134868714
5	0.0144975923438803
6	0.0201431411858612
7	0.0225415250711235
8	0.0204203994610982
9	0.0214590151542834
10	0.0227058306558183
11	0.0200617066316111
12	0.0202179199309462
13	0.0211853991253444
14	0.0215227475547628
15	0.0214446459130192
16	0.0220053409333839
17	0.0217929862748998
18	0.021770119859812
19	0.021702318347944
20	0.0222627546763024
21	0.0225529776488484
22	0.0226934813753778
23	0.0228134771688623
24	0.0228121459122058
25	0.0229104787226433
