pos	3pG>A
1	0.0140940731652352
2	0.0167235903395164
3	0.0152254135377152
4	0.0151368205873754
5	0.0152429637176316
6	0.0211757767684115
7	0.0217444353295567
8	0.0212073025004707
9	0.0213944992867044
10	0.0219325147919524
11	0.0218630351849269
12	0.0218596408863078
13	0.0222865634822357
14	0.0222616303565411
15	0.0223227956366516
16	0.0227224256541167
17	0.0225893374823244
18	0.0225535748536754
19	0.0225272508187819
20	0.0231273174404529
21	0.0233851582251716
22	0.0233998676549365
23	0.0236756044825264
24	0.0231982740175117
25	0.0233887462796531
