pos	5pC>T
1	0.00896941173164462
2	0.0166468899201537
3	0.0138622989824315
4	0.0138449995116688
5	0.0143482732387223
6	0.0200272482242454
7	0.0224113360308366
8	0.0205533934354258
9	0.0215592597629297
10	0.0225004126988218
11	0.0203664286496012
12	0.0204647141505615
13	0.0211029885078168
14	0.0215293467411525
15	0.0216093778829315
16	0.0219442993616791
17	0.0218713390510501
18	0.021869284096646
19	0.0217039368622732
20	0.0223844956304026
21	0.0224977263927326
22	0.0228632953668855
23	0.0227667243291461
24	0.0227968464595351
25	0.0230404654727783
