pos	5pC>T
1	0.00888114628111252
2	0.0168972917165809
3	0.0135070402553079
4	0.0140551298167419
5	0.0145721103038085
6	0.0198523353525984
7	0.0219792641543541
8	0.0199743275414846
9	0.0211778846359782
10	0.0221498817419183
11	0.0194388027360145
12	0.0196522172255507
13	0.0203102083020373
14	0.0206982279934308
15	0.0206757758894038
16	0.0210974113866994
17	0.0209069414375007
18	0.0207118986554752
19	0.020885030933518
20	0.0212843505854147
21	0.0216760351225247
22	0.0217120010331518
23	0.0217934473534554
24	0.0217777705122864
25	0.0218940604284542
