pos	3pG>A
1	0.0138736958381872
2	0.0166673248029266
3	0.0149435792528251
4	0.0149843105749193
5	0.0153474559482137
6	0.0209915812666182
7	0.0216669665409984
8	0.0209617198602423
9	0.0213136024373779
10	0.0217442926855467
11	0.0216605953862072
12	0.0217820250611194
13	0.0221162317011879
14	0.0221853808304782
15	0.0220133724854793
16	0.0225873222494202
17	0.0224961208504954
18	0.0224434859200895
19	0.0223687611362959
20	0.0230230300420487
21	0.0231406668327668
22	0.0231247927188097
23	0.0233311487430336
24	0.0232398568927036
25	0.0231276630018093
