pos	5pC>T
1	0.0102300769661883
2	0.0157578389485215
3	0.0133115457359049
4	0.0134726026662983
5	0.0139667302759299
6	0.0193760716970613
7	0.0216512056697816
8	0.0193008599439472
9	0.0202320350476422
10	0.0213283646269285
11	0.0190065225117278
12	0.0193014238361303
13	0.0201792822416022
14	0.0205394662786188
15	0.0204290762522557
16	0.0208000885683403
17	0.0207234910954586
18	0.0206496799310655
19	0.0205393069485316
20	0.0210659325649287
21	0.0214427330917306
22	0.0216344514383286
23	0.0215484304570591
24	0.0215558118735788
25	0.0216653843983092
