pos	3pG>A
1	0.0134103967220212
2	0.016544241450566
3	0.014857853619472
4	0.0148123775597603
5	0.0151469279951906
6	0.0206816504513835
7	0.0214792121778406
8	0.0206523795784421
9	0.020993309282975
10	0.0214751773671418
11	0.0210471222859348
12	0.0212532049262058
13	0.0215563004860703
14	0.0215724310347794
15	0.0218107888006418
16	0.0219884164172627
17	0.0218382073276488
18	0.0218967634378725
19	0.0219060285574447
20	0.0224486784697977
21	0.022710498048887
22	0.0228764442207739
23	0.0226539533514128
24	0.0227735730486785
25	0.0227401168127147
