pos	5pC>T
1	0.0146822239679149
2	0.0302021848708003
3	0.0183946488294314
4	0.0189412049802532
5	0.0178318467771941
6	0.0254030850715496
7	0.0256578635597409
8	0.0237115434970243
9	0.0247476058197244
10	0.0249473570258728
11	0.022534761567886
12	0.0229568921609483
13	0.0234020202020202
14	0.0245762024495093
15	0.0237741794026409
16	0.0242688381695149
17	0.0238412329641203
18	0.0239410024138916
19	0.0228144926875791
20	0.0246120727729558
21	0.0252143217347453
22	0.0259246843222706
23	0.0254744395093763
24	0.0251067791948733
25	0.0249996704499018
