pos	3pG>A
1	0.0595734248590341
2	0.0515370705244123
3	0.0285625259659327
4	0.0216737390557018
5	0.0203404377056215
6	0.0314644799001694
7	0.0309750995730537
8	0.0281436144051588
9	0.0286772777167947
10	0.0279631112297245
11	0.026049283920638
12	0.0300136777723296
13	0.0273738469886055
14	0.0261696852091419
15	0.0272323186856468
16	0.0281400523928903
17	0.0273068608487883
18	0.026896454301455
19	0.0250185852347458
20	0.0285818535636098
21	0.0310989769660453
22	0.0316015163756137
23	0.0307157528835519
24	0.0306125706259776
25	0.0305692199578356
