pos	5pC>T
1	0.0130721880246223
2	0.0235227575192973
3	0.0135149544170176
4	0.0131662162939113
5	0.0136701337295691
6	0.0221457958344047
7	0.0199536952415768
8	0.0190602586547693
9	0.0208011002234829
10	0.0199699981248828
11	0.0198280997361927
12	0.0197248199505536
13	0.0209312864668895
14	0.0203555928881422
15	0.0208729746871937
16	0.020685046919032
17	0.0207315310105537
18	0.0268685176089908
19	0.0186380980334605
20	0.0242753843349335
21	0.0234977970815236
22	0.0225629248005959
23	0.0245548444331791
24	0.0254178051725234
25	0.0233158989224274
