pos	3pG>A
1	0.0532129506932221
2	0.0455300230328352
3	0.0241558788202322
4	0.0178658607462513
5	0.0166361286721433
6	0.0259964222745583
7	0.0262042485289718
8	0.0233181104778089
9	0.0230217368026555
10	0.0229293342189975
11	0.0217878471448182
12	0.0213742166517457
13	0.0212726145785824
14	0.0221909491631872
15	0.0222563589597028
16	0.0223541948538656
17	0.0209071793331331
18	0.0230193492491336
19	0.0207852474549916
20	0.022926922831021
21	0.0249559755039819
22	0.0247460515105839
23	0.0256953042829945
24	0.0258719480134281
25	0.0248174795616859
