# table produced by mapDamage version 2.2.1
# using mapped file CviAPal026.merged.L103.realn.bam and reference.ssl.Cvi20k_rename.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	230	59
+	231	67
+	245	50
+	226	87
+	242	48
+	204	190
+	221	104
+	183	424
+	268	16
+	228	63
+	253	35
+	28	32
+	237	40
+	20	2
+	287	9
+	238	49
+	220	101
+	258	24
+	278	13
+	232	49
+	262	18
+	261	15
+	250	35
+	247	29
+	277	8
+	19	4
+	267	20
+	286	10
+	265	10
+	244	36
+	254	19
+	243	29
+	273	13
+	285	7
+	260	21
+	283	14
+	240	42
+	279	11
+	266	19
+	280	13
+	295	3
+	251	28
+	284	10
+	255	18
+	291	1
+	263	21
+	257	9
+	234	48
+	275	13
+	23	1
+	297	1
+	274	14
+	21	3
+	259	18
+	276	9
+	264	16
+	289	5
+	271	12
+	290	6
+	281	7
+	288	8
+	334	1
+	22	1
+	299	1
-	66	6991
-	62	7089
-	89	4875
-	98	3958
-	167	598
-	60	6981
-	74	6525
-	65	7206
-	108	2827
-	79	5993
-	68	6934
-	77	6215
-	118	2280
-	42	5075
-	170	503
-	76	6367
-	105	3143
-	53	6637
-	114	2558
-	49	6778
-	94	4249
-	145	1129
-	87	5103
-	158	752
-	57	6949
-	63	6939
-	30	1658
-	134	1440
-	160	706
-	128	1710
-	93	4455
-	58	6774
-	69	6931
-	189	218
-	47	6425
-	90	4614
-	37	3598
-	136	1419
-	138	1325
-	56	6867
-	73	6521
-	92	4365
-	214	84
-	81	5822
-	99	3679
-	51	6370
-	84	5439
-	46	6486
-	44	5487
-	179	357
-	54	6491
-	127	1725
-	72	6511
-	104	3223
-	113	2598
-	111	2616
-	61	6921
-	126	1790
-	100	3722
-	161	681
-	70	6721
-	101	3532
-	45	6250
-	106	3087
-	103	3299
-	146	1149
-	64	7116
-	43	5356
-	80	5750
-	97	3936
-	143	1122
-	109	2909
-	152	918
-	40	4804
-	55	6754
-	59	6887
-	163	649
-	132	1536
-	78	6021
-	71	6691
-	83	5473
-	88	4886
-	85	5309
-	91	4577
-	196	183
-	117	2355
-	115	2440
-	107	3017
-	52	6342
-	33	1762
-	139	1313
-	34	1711
-	41	5214
-	147	1055
-	131	1522
-	119	2116
-	96	3966
-	39	3874
-	215	85
-	153	887
-	112	2638
-	110	2794
-	130	1564
-	120	2173
-	124	1862
-	67	6911
-	95	4163
-	35	3440
-	191	210
-	121	2063
-	141	1292
-	137	1349
-	75	6321
-	177	397
-	192	216
-	50	6140
-	116	2473
-	129	1623
-	48	6495
-	38	3703
-	206	117
-	144	1116
-	185	312
-	157	757
-	82	5596
-	102	3556
-	186	253
-	183	292
-	162	624
-	125	1915
-	86	5225
-	159	757
-	135	1409
-	31	1729
-	148	973
-	165	638
-	151	935
-	140	1249
-	27	84
-	25	65
-	26	76
-	123	1949
-	247	26
-	178	352
-	194	192
-	172	450
-	156	807
-	252	24
-	149	1024
-	122	2020
-	150	1124
-	155	789
-	200	160
-	142	1209
-	168	571
-	218	92
-	133	1526
-	223	62
-	205	115
-	239	39
-	213	84
-	184	337
-	209	113
-	36	3554
-	171	461
-	197	162
-	166	585
-	211	112
-	188	238
-	181	320
-	164	633
-	154	890
-	24	93
-	173	456
-	280	14
-	32	1696
-	202	174
-	210	101
-	204	116
-	174	451
-	245	36
-	199	157
-	193	178
-	190	236
-	187	228
-	176	377
-	175	436
-	228	64
-	225	58
-	182	325
-	224	75
-	233	33
-	201	156
-	180	346
-	198	166
-	195	163
-	263	20
-	238	26
-	253	24
-	29	26
-	220	66
-	217	73
-	271	8
-	249	20
-	216	88
-	273	11
-	208	98
-	207	101
-	231	35
-	236	21
-	241	40
-	256	16
-	258	20
-	257	15
-	270	15
-	242	36
-	277	16
-	285	12
-	259	16
-	237	35
-	248	26
-	226	40
-	222	38
-	230	51
-	203	150
-	243	28
-	229	32
-	235	41
-	169	518
-	251	40
-	240	31
-	234	34
-	219	56
-	276	14
-	244	23
-	286	13
-	227	33
-	28	29
-	212	108
-	264	16
-	232	32
-	281	10
-	294	1
-	255	22
-	287	10
-	221	59
-	262	23
-	304	1
-	279	11
-	260	21
-	246	22
-	272	11
-	282	6
-	269	18
-	268	10
-	278	9
-	250	21
-	267	18
-	275	10
-	266	10
-	261	18
-	254	15
-	283	10
-	288	6
-	284	2
-	299	1
-	274	4
-	21	4
-	293	2
-	291	2
-	265	6
-	289	1
-	290	2
-	337	1
-	303	1
-	295	1
-	22	1
-	19	3
-	301	1
-	20	3
