pos	5pC>T
1	0.0121500697808062
2	0.020614621110899
3	0.0127879672526496
4	0.0124731038192577
5	0.0119942096918729
6	0.0192257632665204
7	0.0195619817137997
8	0.0178493832937795
9	0.0175042919177298
10	0.0185994839449541
11	0.0178601068950636
12	0.0185025954587434
13	0.0189881821803213
14	0.0185916802231002
15	0.0172355639503508
16	0.0185273320641828
17	0.0193359839603086
18	0.0220153563905687
19	0.0174678495289182
20	0.0236350381767256
21	0.0241889117043121
22	0.0236455654193977
23	0.0230639018197207
24	0.0252956774275012
25	0.0236876612664439
