pos	5pC>T
1	0.0152697620311494
2	0.0272122658272833
3	0.0154146794757916
4	0.0155692460057383
5	0.0145713677940864
6	0.0241930224975546
7	0.0268701073885136
8	0.0221267640148184
9	0.0233711765131246
10	0.0244963152734289
11	0.0217008632465393
12	0.022534439037763
13	0.0228594754566793
14	0.0233026757056292
15	0.0236591214833012
16	0.0247739065974796
17	0.0237817741911689
18	0.0266377529341089
19	0.0238461311019781
20	0.0253793311693214
21	0.0265201308428357
22	0.0263824690182589
23	0.0265943391827409
24	0.0258082419869571
25	0.0258641786479046
