pos	5pC>T
1	0.00875544155515993
2	0.0178903058066114
3	0.0132504730030055
4	0.0134225405908484
5	0.0135613436747487
6	0.0213456962844019
7	0.0242408197589311
8	0.0219762603486505
9	0.0230202977883348
10	0.0240573920668642
11	0.0216411059898975
12	0.021872117773085
13	0.0226055155643901
14	0.0233080896705949
15	0.0229300210584778
16	0.0234773463431021
17	0.0233523413568026
18	0.0235560517974798
19	0.0230306687053048
20	0.0239929728682285
21	0.0246108067630946
22	0.0244748097208578
23	0.0245030469568748
24	0.0249517679747345
25	0.0250085137484591
