pos	3pG>A
1	0.0142356943878618
2	0.016052428068064
3	0.0139920998469274
4	0.0137545425794094
5	0.0136019778623487
6	0.0217006630997605
7	0.0224694870036565
8	0.021718471566528
9	0.0217844293131131
10	0.0219611650013016
11	0.0225786832011644
12	0.0229525228323825
13	0.0228369442881261
14	0.0228427370333875
15	0.0229660387109622
16	0.0237065877552277
17	0.0233535507903911
18	0.0241183587666838
19	0.0236167654415254
20	0.0239605038299568
21	0.0249038561232358
22	0.0242610223725968
23	0.0244218804320462
24	0.0248904032991677
25	0.024535443705314
