pos	3pG>A
1	0.0144713416973769
2	0.0164519471875069
3	0.0144854172345314
4	0.0142008688747948
5	0.0145450607654833
6	0.0224483745976166
7	0.0230818988232069
8	0.0227069336919288
9	0.0224475653236471
10	0.0229724708804042
11	0.0235222716493493
12	0.0232234624286823
13	0.0235647262445653
14	0.0237924212570777
15	0.0237855287409595
16	0.0243475918710972
17	0.0239625902150778
18	0.024945645799761
19	0.0239386385530652
20	0.024723876617115
21	0.0256850163722291
22	0.0248292188120374
23	0.0254078574000573
24	0.0254269359144389
25	0.0255049597506435
