pos	5pC>T
1	0.00800403818191407
2	0.0183369774304933
3	0.0136482335888691
4	0.0137337499645707
5	0.0140223416788004
6	0.0221970342080045
7	0.0246654483419831
8	0.0226436515779072
9	0.0236660261035946
10	0.0245634328400816
11	0.0221001857201816
12	0.0224620684031837
13	0.0234793039774642
14	0.0234453250910236
15	0.023453683370866
16	0.0241329668615656
17	0.0239995896511718
18	0.0243300875275255
19	0.023898435621265
20	0.0249861489364191
21	0.0254133863615661
22	0.0254281734219786
23	0.0253726681314894
24	0.0260525331494161
25	0.0257356112160495
