pos	3pG>A
1	0.0129345323954802
2	0.0166419612037363
3	0.0143194324198592
4	0.0142619990872956
5	0.014145316406098
6	0.0219104442665708
7	0.0224497831142041
8	0.022210562446614
9	0.0222436470421388
10	0.0224883591337118
11	0.0227713899321082
12	0.0225414649590457
13	0.0230116835745669
14	0.0228435959839034
15	0.0230037230286567
16	0.0235199868669457
17	0.0233021597653588
18	0.0236230169811221
19	0.0230723402123955
20	0.0238608700689488
21	0.0247429842902314
22	0.0245134014829984
23	0.0243765502557963
24	0.0250236774858382
25	0.0246760246371502
