pos	5pC>T
1	0.00942855706061828
2	0.0167850248651842
3	0.0136269375881183
4	0.0131032257783242
5	0.0134648362916343
6	0.0217989858516476
7	0.0242052096698642
8	0.0224013004756329
9	0.0229836441384094
10	0.0236124654201852
11	0.021980289810899
12	0.0225600704194285
13	0.0229945460289836
14	0.0232212034165114
15	0.0234190371642783
16	0.0240958666652311
17	0.0240215219661872
18	0.0246942112159639
19	0.0235742241046199
20	0.0244741604447286
21	0.0254625209368811
22	0.0253104421345516
23	0.0252260602871467
24	0.025563357201736
25	0.0251794891483795
