pos	3pG>A
1	0.0131276923855262
2	0.0168935298261021
3	0.0143004913907753
4	0.0141953887204209
5	0.0144832867328856
6	0.0217821960285213
7	0.022811251036875
8	0.0218542960718304
9	0.0223498801692382
10	0.022791731495888
11	0.0224793233642791
12	0.0224967468552934
13	0.0229819802322529
14	0.0229999469411577
15	0.0233840879947935
16	0.0235648742533997
17	0.0230141422865162
18	0.0238236145369406
19	0.0228241440945965
20	0.024550006591331
21	0.0244777729823047
22	0.0240968820009673
23	0.0243178812556553
24	0.0246909035792391
25	0.0246546053692921
