pos	5pC>T
1	0.00964699180177585
2	0.0167548272857585
3	0.0134029181506472
4	0.013295837925432
5	0.0137178516304074
6	0.0214694860032379
7	0.0236682678423284
8	0.0214669070542917
9	0.0220866666328904
10	0.0229842215062416
11	0.0213939752633105
12	0.0220301929155957
13	0.0229240646094651
14	0.0227545044631284
15	0.0227727397720988
16	0.0234679066156537
17	0.0231835296168838
18	0.0239699870633894
19	0.0230258053704466
20	0.0239376605910165
21	0.0248301388520661
22	0.0243687075000943
23	0.0241535810295585
24	0.0252569389014909
25	0.0248403063267415
