pos	5pC>T
1	0.00967956275218845
2	0.0167930908089918
3	0.0131122988645618
4	0.0134046289600879
5	0.0137017892973587
6	0.0216950038329885
7	0.023683865606211
8	0.0215698781474314
9	0.0224844678375996
10	0.023851204740781
11	0.0219310808136568
12	0.0219988397637683
13	0.0228247135329913
14	0.0229721710856782
15	0.0232525864161274
16	0.023626423483508
17	0.0234403935301251
18	0.0240714001660097
19	0.0234366390586607
20	0.0242239975097076
21	0.0250578483053019
22	0.0246991170121601
23	0.0248978515793105
24	0.0253218451410206
25	0.025030038902674
