pos	3pG>A
1	0.0138553627426113
2	0.0165278480649004
3	0.0143845247403048
4	0.014135897522675
5	0.0140909366610162
6	0.0221526447700486
7	0.0228076821821404
8	0.0226373756945523
9	0.0221812245303854
10	0.022861600537996
11	0.0227773392133118
12	0.023070090390037
13	0.0236097822184125
14	0.0232706861144318
15	0.0236731944377616
16	0.0240378771048076
17	0.0239315987570296
18	0.0244426343448575
19	0.0237014116867707
20	0.0248711433604299
21	0.0256417532111307
22	0.0246970098800668
23	0.0252728778897232
24	0.0256069200017313
25	0.0252088324263999
